imdbId;year;spanishTitle;originalTitle;englishTitle;ratingImdb;numVotes;metascore;isAdult;certificate;runtimeMinutes;genres;directors;writers;stars;countries;companies;awards;budget;grossUsCanada;openingUsCanada;grossWorld;profit;roi
tt4731136;2016.0;La cura del bienestar;A Cure for Wellness;A Cure for Wellness;6.4;90002.0;47.0;0.0;16;146.0;Drama,Fantasy,Horror;Gore Verbinski;Justin Haythe,Gore Verbinski;Justin Haythe,Gore Verbinski;United States,Germany;New Regency Productions,Blind Wink Productions,New Regency Productions;"Awards
4 wins & 5 nominations";40000000.0;8106986.0;4356941.0;26620002.0;-13379998.0;-0.33449995
tt4769214;2016.0;Whisky Galore;Whisky Galore;Whisky Galore;5.8;1339.0;42.0;0.0;16;98.0;Comedy,Romance;Gillies MacKinnon;Compton MacKenzie,Angus MacPhail,Peter McDougall;Compton MacKenzie,Angus MacPhail,Peter McDougall;United Kingdom;Whisky Galore Movie Ltd;NaN;7291050.640397281;20991.0;NaN;659920.0;-6631130.640397281;-0.9094890390222222
tt4771932;2016.0;El día más feliz en la vida de Olli Mäki;Hymyilevä mies;The Happiest Day in the Life of Olli Maki;7.2;4123.0;83.0;0.0;Unrated;92.0;Biography,Drama,Romance;Juho Kuosmanen;Juho Kuosmanen,Mikko Myllylahti;Juho Kuosmanen,Mikko Myllylahti;Finland,Sweden,Germany;Aamu Filmcompany,ONE TWO Films,Film i Väst;"Awards
13 wins & 15 nominations";1328284.37682985;NaN;NaN;562537.0;-765747.37682985;-0.5764935507691666
tt4776998;2016.0;La promesa;The Promise;The Promise;6.0;173937.0;49.0;0.0;16;133.0;Action,Adventure,Drama;Terry George;Terry George,Robin Swicord;Terry George,Robin Swicord;Spain,United States;Babieka,Survival Pictures,Wonderful Films;"Awards
3 wins & 4 nominations";90000000.0;8224288.0;4095718.0;12448676.0;-77551324.0;-0.8616813777777778
tt4778988;2016.0;A la sombra de Kennedy;LBJ;LBJ;6.5;6202.0;54.0;0.0;7;98.0;Biography,Drama,History;Rob Reiner;Joey Hartstone;Joey Hartstone;United States;Acacia Filmed Entertainment,Castle Rock Entertainment,Parkside Pictures;"Awards
1 nomination";26000000.0;2470979.0;1110565.0;2510151.0;-23489849.0;-0.9034557307692308
tt4786282;2016.0;Nunca apagues la luz;Lights Out;Lights Out;6.3;118701.0;58.0;0.0;16;81.0;Drama,Horror,Mystery;David F. Sandberg;Eric Heisserer,David F. Sandberg;Eric Heisserer,David F. Sandberg;United States;New Line Cinema,RatPac-Dune Entertainment,Grey Matter Productions;"Awards
3 wins & 9 nominations";4900000.0;67268835.0;21688103.0;148868835.0;143968835.0;29.381394897959183
tt4795546;2016.0;Nocturama;Nocturama;Nocturama;6.4;4567.0;71.0;0.0;NaN;130.0;Drama,Thriller;Bertrand Bonello;Bertrand Bonello;Bertrand Bonello;France,Germany,Belgium;Rectangle Productions,Wild Bunch,Pandora Filmproduktion;"Awards
5 wins & 19 nominations";6198660.425205966;30157.0;5402.0;321768.0;-5876892.425205966;-0.9480907199414286
tt4823592;2016.0;Le concours;Le concours;The Competition;7.0;305.0;69.0;0.0;Not Rated;121.0;Documentary;Claire Simon;Alain Bergala,Xanaë Bove,Emmanuel Chaumet;Alain Bergala,Xanaë Bove,Emmanuel Chaumet;France;Andolfi,Mouvement,Ciné+;"Awards
2 wins & 2 nominations";553451.8236791042;15622.0;NaN;87492.0;-465959.8236791042;-0.841915779736
tt4824302;2016.0;Feliz día de la madre;Mother's Day;Mother's Day;5.7;34357.0;18.0;0.0;7;118.0;Comedy,Drama,Romance;Garry Marshall;Anya Kochoff,Matthew Walker,Tom Hines;Anya Kochoff,Matthew Walker,Tom Hines;United States;Open Road Films (II),Rice Films,Gulfstream Pictures;"Awards
1 win & 6 nominations";25000000.0;32492859.0;8369184.0;48782670.0;23782670.0;0.9513068
tt4824308;2016.0;God's Not Dead 2;God's Not Dead 2;God's Not Dead 2;4.4;11732.0;22.0;0.0;PG;120.0;Drama;Harold Cronk;Chuck Konzelman,Cary Solomon;Chuck Konzelman,Cary Solomon;United States;Believe Entertainment (II),Pure Flix Productions;"Awards
3 wins & 3 nominations";5000000.0;20774575.0;7623662.0;24487848.0;19487848.0;3.8975696
tt4846340;2016.0;Figuras ocultas;Hidden Figures;Hidden Figures;7.8;208596.0;74.0;0.0;A/fig;127.0;Biography,Drama,History;Theodore Melfi;Allison Schroeder,Theodore Melfi,Margot Lee Shetterly;Allison Schroeder,Theodore Melfi,Margot Lee Shetterly;United States;Fox 2000 Pictures,Chernin Entertainment,Levantine Films;"Nominated for 3 Oscars
36 wins & 94 nominations total";25000000.0;169607287.0;515499.0;236225193.0;211225193.0;8.44900772
tt4871980;2016.0;The Perfect Match;The Perfect Match;The Perfect Match;4.9;3789.0;41.0;0.0;R;96.0;Comedy,Romance;Bille Woodruff;Brandon Broussard,Gary Hardwick,Dana Verde;Brandon Broussard,Gary Hardwick,Dana Verde;United States;Codeblack Films,Electric Republic,Flavor Unit Entertainment;NaN;5000000.0;9669521.0;4294232.0;10414738.0;5414738.0;1.0829476
tt4914580;2016.0;El imperio de las sombras;Mil-jeong;The Age of Shadows;7.1;8943.0;78.0;0.0;16;140.0;Action,Drama,Thriller;Jee-woon Kim;Jee-woon Kim,Ji-min Lee,Jong-dae Park;Jee-woon Kim,Ji-min Lee,Jong-dae Park;South Korea;Grimm Pictures,Harbin,Warner Bros.;"Awards
14 wins & 37 nominations";8620000.0;541719.0;165685.0;54491162.0;45871162.0;5.321480510440836
tt4919484;2016.0;Verano en Brooklyn;Little Men;Little Men;6.7;7031.0;86.0;0.0;A;85.0;Drama;Ira Sachs;Mauricio Zacharias,Ira Sachs;Mauricio Zacharias,Ira Sachs;United States,Greece,Brazil;Race Point Films,Faliro House Productions,Charlie Guidance Productions;"Awards
1 win & 16 nominations";2000000.0;702537.0;30368.0;2008649.0;8649.0;0.0043245
tt4936450;2016.0;Los exámenes;Bacalaureat;Graduation;7.3;12771.0;84.0;0.0;12;128.0;Crime,Drama;Cristian Mungiu;Cristian Mungiu;Cristian Mungiu;Romania,France,Belgium;Canal+,Ciné+,Eurimages;"Awards
12 wins & 29 nominations";2000000.0;175975.0;10305.0;2015002.0;15002.0;0.007501
tt4937564;2016.0;Sex Doll;Sex Doll;Sex Doll;4.5;1766.0;44.0;0.0;Unrated;102.0;Thriller;Sylvie Verheyde;Sylvie Verheyde;Sylvie Verheyde;United Kingdom,France;Les Films du Veyrier,The Bureau,Lipsync;NaN;2767259.118395521;NaN;NaN;49957.0;-2717302.118395521;-0.9819471188412
tt4939066;2016.0;Operación Chromite;Incheon sangryuk jakjeon;Battle for Incheon: Operation Chromite;6.2;5080.0;50.0;0.0;16;111.0;Action,Drama,History;John H. Lee;Man-Hee Lee,John H. Lee,Sean Dulake;Man-Hee Lee,John H. Lee,Sean Dulake;South Korea;CJ Entertainment,Celltrion Entertainment,Industrial Bank of Korea;NaN;12620000.0;1023348.0;31662.0;2749918.0;-9870082.0;-0.7820984152139461
tt4950110;2016.0;I'm Not Ashamed;I'm Not Ashamed;I'm Not Ashamed;5.9;3371.0;31.0;0.0;PG-13;112.0;Biography,Drama;Brian Baugh;Philipa A. Booyens,Robin Hanley,Kari Redmond;Philipa A. Booyens,Robin Hanley,Kari Redmond;United States;Visible Pictures(II),Big Film Factory;"Awards
1 nomination";1500000.0;2082980.0;927161.0;2082980.0;582980.0;0.38865333333333335
tt4954522;2016.0;Crudo;Grave;Raw;7.0;63346.0;81.0;0.0;18;99.0;Drama,Fantasy,Horror;Julia Ducournau;Julia Ducournau;Julia Ducournau;France,Belgium,Italy;Petit Film,Rouge International,Frakas Productions;"Awards
23 wins & 45 nominations";3874162.7657537293;514870.0;24825.0;3096815.0;-777347.7657537293;-0.20064922739571425
tt4972582;2016.0;Múltiple;Split;Split;7.3;444865.0;62.0;0.0;16;117.0;Horror,Thriller;M. Night Shyamalan;M. Night Shyamalan;M. Night Shyamalan;United States,Japan;Universal Pictures,Blinding Edge Pictures,Blumhouse Productions;"Awards
10 wins & 25 nominations";9000000.0;138291365.0;40010975.0;278454417.0;269454417.0;29.939379666666667
tt4975722;2016.0;Moonlight;Moonlight;Moonlight;7.4;283739.0;99.0;0.0;16;111.0;Drama;Barry Jenkins;Barry Jenkins,Tarell Alvin McCraney;Barry Jenkins,Tarell Alvin McCraney;United States;A24,PASTEL,Plan B Entertainment;"Won 3 Oscars
222 wins & 292 nominations total";4000000.0;27854932.0;402075.0;65336603.0;61336603.0;15.33415075
tt4981636;2016.0;Los peores años de mi vida;Middle School: The Worst Years of My Life;Middle School: The Worst Years of My Life;6.1;8137.0;51.0;0.0;PG;92.0;Animation,Comedy,Family;Steve Carr;Chris Bowman,Hubbel Palmer,Kara Holden;Chris Bowman,Hubbel Palmer,Kara Holden;United States,Cambodia;CBS Films,James Patterson Entertainment,Participant;"Awards
5 nominations";8500000.0;20007149.0;6878437.0;23316139.0;14816139.0;1.7430751764705883
tt5016946;2016.0;Handsome Devil;Handsome Devil;Handsome Devil;7.1;12043.0;60.0;0.0;TV-MA;95.0;Comedy,Drama,Sport;John Butler;John Butler;John Butler;Ireland;Treasure Entertainment,Windmill Lane Pictures;"Awards
5 wins & 8 nominations";1167783.3479629098;NaN;NaN;129391.0;-1038392.3479629098;-0.8891994818853081
tt5034474;2016.0;Dulce venganza;The Assignment;The Assignment;4.6;7800.0;34.0;0.0;R;95.0;Action,Crime,Thriller;Walter Hill;Walter Hill,Denis Hamill;Walter Hill,Denis Hamill;France,Canada,United States;SBS Films;"Awards
1 win & 1 nomination";5000000.0;NaN;NaN;388789.0;-4611211.0;-0.9222422
tt5073020;2016.0;God Knows Where I Am;God Knows Where I Am;God Knows Where I Am;7.3;806.0;66.0;0.0;Not Rated;97.0;Biography,Documentary,Drama;Jedd Wider,Todd Wider;Kevin Carbone,Matthew Nelson,Wayne DiGeronimo;Kevin Carbone,Matthew Nelson,Wayne DiGeronimo;United States;Wider Film Projects;"Awards
14 wins & 6 nominations";1100000.0;21135.0;NaN;21135.0;-1078865.0;-0.9807863636363636
tt5154288;2016.0;Prevenge;Prevenge;Prevenge;6.0;7170.0;71.0;0.0;16;88.0;Comedy,Crime,Drama;Alice Lowe;Alice Lowe;Alice Lowe;United Kingdom;Gennaker,Western Edge Pictures;"Awards
3 wins & 11 nominations";108015.56504292268;NaN;NaN;103885.0;-4130.565042922681;-0.03824046137499996
tt5158522;2016.0;The Levelling;The Levelling;The Levelling;6.4;2471.0;81.0;0.0;R;83.0;Drama;Hope Dickson Leach;Hope Dickson Leach;Hope Dickson Leach;United Kingdom;BBC Films,British Film Institute (BFI),Creative England;"Awards
1 win & 6 nominations";1350194.5630365335;3040.0;160.0;118451.0;-1231743.5630365335;-0.912271162066
tt5215952;2016.0;El extraño;Gokseong;The Wailing;7.5;56686.0;81.0;0.0;16;156.0;Horror,Mystery,Thriller;Na Hong-jin;Na Hong-jin;Na Hong-jin;South Korea,United States;20th Century Fox,Fox International Production,Ivanhoe Pictures;"Awards
31 wins & 56 nominations";6420000.0;786633.0;77892.0;49851770.0;43431770.0;6.765073208722741
tt5221584;2016.0;Doña Clara;Aquarius;Aquarius;7.5;18885.0;88.0;0.0;16;146.0;Drama;Kleber Mendonça Filho;Kleber Mendonça Filho;Kleber Mendonça Filho;Brazil,France;CinemaScópio Produções,SBS Productions,Globo Filmes;"Awards
47 wins & 47 nominations";716062.9826085487;285930.0;29129.0;3085977.0;2369914.017391451;3.3096446471204
tt5246328;2016.0;How to Let Go of the World and Love All the Things Climate Can't Change;How to Let Go of the World and Love All the Things Climate Can't Change;How to Let Go of the World: and Love All the Things Climate Can't Change;6.9;352.0;50.0;0.0;TV-14;127.0;Documentary;Josh Fox;Josh Fox;Josh Fox;United States;International WOW Company;"Awards
4 wins & 2 nominations";1600000.0;36386.0;5800.0;36386.0;-1563614.0;-0.97725875
tt5247022;2016.0;Paterson;Paterson;Paterson;7.4;73923.0;90.0;0.0;A;118.0;Comedy,Drama,Romance;Jim Jarmusch;Jim Jarmusch,William Carlos Williams,Ron Padgett;Jim Jarmusch,William Carlos Williams,Ron Padgett;France,Germany,United States;K5 International,Amazon Studios,Inkjet Productions;"Awards
10 wins & 43 nominations";5000000.0;2152738.0;69335.0;9588282.0;4588282.0;0.9176564
tt5294198;2016.0;Catfight;Catfight;Catfight;5.9;5686.0;66.0;0.0;Not Rated;95.0;Action,Comedy,Drama;Onur Tukel;Onur Tukel;Onur Tukel;United States;MPI Media Group;NaN;350000.0;NaN;NaN;2666.0;-347334.0;-0.9923828571428571
tt5311514;2016.0;Your Name.;Kimi no na wa.;Your Name.;8.4;214454.0;79.0;0.0;A;106.0;Animation,Drama,Fantasy;Makoto Shinkai;Makoto Shinkai,Clark Cheng;Makoto Shinkai,Clark Cheng;Japan;Amuse,CoMix Wave Films,East Japan Marketing & Communications Inc.;"Awards
16 wins & 26 nominations";3400957.2315840465;5017246.0;1813781.0;358180115.0;354779157.7684159;104.31744171130674
tt5325452;2016.0;Boo! A Madea Halloween;Boo! A Madea Halloween;Boo! A Madea Halloween;4.6;7879.0;30.0;0.0;PG-13;103.0;Comedy,Drama,Horror;Tyler Perry;Tyler Perry;Tyler Perry;Hong Kong,United States;TIK Films,The Tyler Perry Company;"Awards
6 nominations";20000000.0;73206343.0;28501448.0;74827344.0;54827344.0;2.7413672
tt5347158;2016.0;The Best Democracy Money Can Buy;The Best Democracy Money Can Buy;The Best Democracy Money Can Buy;6.2;122.0;58.0;0.0;NaN;114.0;Documentary;Greg Palast,David Ambrose;Greg Palast;Greg Palast;United States;Best Democracy;NaN;500000.0;29500.0;9511.0;29500.0;-470500.0;-0.941
tt5470222;2016.0;Contratado para Matar;Contract to Kill;Contract to Kill;3.3;1593.0;3.0;0.0;R;90.0;Action,Thriller;Keoni Waxman;Keoni Waxman;Keoni Waxman;United States,Monaco;Daro Film Distribution,Actionhouse Pictures,Grindstone Entertainment Group;NaN;5000000.0;NaN;NaN;7048.0;-4992952.0;-0.9985904
tt5471480;2016.0;Magnus;Magnus;Magnus;7.1;2188.0;52.0;0.0;NaN;78.0;Documentary;Benjamin Ree;Linn-Jeanethe Kyed,Benjamin Ree;Linn-Jeanethe Kyed,Benjamin Ree;Norway;Moskus Film,Main Island Production,VGTV;"Awards
3 wins & 6 nominations";1106903.6473582084;8944.0;1204.0;101739.0;-1005164.6473582084;-0.908086850881
tt5646136;2016.0;Hillary's America: The Secret History of the Democratic Party;Hillary's America: The Secret History of the Democratic Party;Hillary's America: The Secret History of the Democratic Party;5.3;7006.0;2.0;0.0;PG-13;106.0;Biography,Documentary,History;"""Dinesh DSouza"",Bruce Schooley";"""Dinesh DSouza"",Bruce Schooley";"""Dinesh DSouza"",Bruce Schooley";United States;"""DSouza Media""";"Awards
4 wins & 1 nomination";5000000.0;13099931.0;74814.0;13099931.0;8099931.0;1.6199862
tt5690244;2016.0;Machines;Machines;Machines;7.2;557.0;76.0;0.0;NaN;71.0;Documentary;Rahul Jain;NaN;NaN;India,Germany,Finland;Jann Pictures,Pallas Film,IV Films;"Awards
8 wins & 9 nominations";265656.87536597;9710.0;2838.0;14331.0;-251325.87536597002;-0.9460544735375
tt5700224;2016.0;Doua lozuri;Doua lozuri;Two Lottery Tickets;7.7;10910.0;77.0;0.0;NaN;86.0;Comedy;Paul Negoescu;Ion Luca Caragiale,Paul Negoescu;Ion Luca Caragiale,Paul Negoescu;Romania;ActorieDeFilm,Kirkland,Papillon Film;"Awards
4 wins & 10 nominations";44276.145894328336;NaN;NaN;593418.0;549141.8541056716;12.40265707445
tt5700672;2016.0;Train to Busan;Busanhaeng;Train to Busan;7.6;180006.0;72.0;0.0;16;118.0;Action,Horror,Thriller;Sang-ho Yeon;Joo-Suk Park,Sang-ho Yeon;Joo-Suk Park,Sang-ho Yeon;South Korea;Next Entertainment World,RedPeter Film,Movic Comics;"Awards
32 wins & 39 nominations";8614989.651243681;2129768.0;284776.0;92764199.0;84149209.34875631;9.76776673627325
tt5843990;2016.0;Ang babaeng humayo;Ang babaeng humayo;The Woman Who Left;7.3;1296.0;83.0;0.0;16;226.0;Drama;Lav Diaz;Lav Diaz,Lev Tolstoy;Lav Diaz,Lev Tolstoy;Philippines;Sine Olivia Pilipinas,Cinema One Originals;"Awards
4 wins & 26 nominations";84124.67719922384;3974.0;2018.0;4373.0;-79751.67719922384;-0.9480176311447368
tt5933966;2016.0;Ascent;Ascent;Ascent;7.0;161.0;75.0;0.0;NaN;80.0;Drama;Fiona Tan;Fiona Tan;Fiona Tan;Netherlands,Japan;Antithesis Films;"Awards
1 nomination";553451.8236791042;NaN;NaN;46850.0;-506601.8236791042;-0.9153494523
tt6086614;2016.0;Letters from Baghdad;Letters from Baghdad;Letters from Baghdad;6.9;369.0;71.0;0.0;TV-PG;95.0;Documentary;Sabine Krayenbühl,Zeva Oelbaum;Tilda Swinton,Michael Higgs,Eric Loscheider;Tilda Swinton,Michael Higgs,Eric Loscheider;United Kingdom,United States,France;Between the Rivers Productions,Letters From Baghdad,Missing in Action Films;"Awards
2 wins & 2 nominations";950000.0;359735.0;19725.0;502941.0;-447059.0;-0.4705884210526316
tt6566400;2016.0;The Gardener;The Gardener;The Gardener;7.1;169.0;61.0;0.0;TV-G;88.0;Documentary;Sébastien Chabot;Sébastien Chabot;Sébastien Chabot;Canada;Reflektor Films;NaN;64762.39330423992;62734.0;6298.0;89017.0;24254.606695760078;0.37451683698311
tt6865478;2016.0;The Last Dalai Lama?;The Last Dalai Lama?;The Last Dalai Lama?;7.4;54.0;66.0;0.0;NaN;82.0;Documentary;Mickey Lemle;Mickey Lemle;Mickey Lemle;United States;Lemle Pictures Inc.;"Awards
1 win";900000.0;145524.0;9786.0;145524.0;-754476.0;-0.8383066666666666
tt0451279;2017.0;Wonder Woman;Wonder Woman;Wonder Woman;7.4;598836.0;76.0;0.0;12;141.0;Action,Adventure,Fantasy;Patty Jenkins;Allan Heinberg,Zack Snyder,Jason Fuchs;Allan Heinberg,Zack Snyder,Jason Fuchs;United States,United Kingdom;Warner Bros.,Atlas Entertainment,Cruel & Unusual Films;"Awards
26 wins & 72 nominations";149000000.0;412815408.0;103251471.0;822824522.0;673824522.0;4.52231222818792
tt0491175;2017.0;Suburbicón;Suburbicon;Suburbicon;5.7;41567.0;42.0;0.0;16;105.0;Comedy,Crime,Drama;George Clooney;Joel Coen,Ethan Coen,George Clooney;Joel Coen,Ethan Coen,George Clooney;United Kingdom,United States,China;Black Bear Pictures,Bona Film Group,Dark Castle Entertainment;"Awards
4 wins & 8 nominations";25000000.0;5775178.0;2840246.0;12751667.0;-12248333.0;-0.48993332
tt0491203;2017.0;Tulip Fever;Tulip Fever;Tulip Fever;6.2;19446.0;38.0;0.0;16;105.0;Drama,History,Romance;Justin Chadwick;Deborah Moggach,Tom Stoppard;Deborah Moggach,Tom Stoppard;United Kingdom,United States;Worldview Entertainment,The Weinstein Company,Ruby Films;"Awards
1 nomination";25000000.0;2455635.0;1158017.0;9204549.0;-15795451.0;-0.63181804
tt0493405;2017.0;CHiPs, loca patrulla motorizada;CHIPS;CHIPS;6.0;44149.0;28.0;0.0;16;100.0;Action,Comedy,Crime;Dax Shepard;Rick Rosner,Dax Shepard;Rick Rosner,Dax Shepard;United States;Primate Pictures,RatPac-Dune Entertainment,Warner Bros.;"Awards
2 wins & 1 nomination";25000000.0;18600152.0;7722802.0;26800152.0;1800152.0;0.07200608
tt0498381;2017.0;Rings;Rings;Rings;4.5;38591.0;25.0;0.0;16;102.0;Drama,Horror,Mystery;F. Javier Gutiérrez;David Loucka,Jacob Estes,Akiva Goldsman;David Loucka,Jacob Estes,Akiva Goldsman;United States;Macari/Edelstein,Parkes/MacDonald Image Nation,Quebec Film and Television Tax Credit;"Awards
2 wins";25000000.0;27793018.0;13002632.0;83080890.0;58080890.0;2.3232356
tt0974015;2017.0;Liga de la Justicia;Justice League;Justice League;6.1;417875.0;45.0;0.0;7;120.0;Action,Adventure,Fantasy;Zack Snyder;Jerry Siegel,Joe Shuster,Chris Terrio;Jerry Siegel,Joe Shuster,Chris Terrio;United States,Canada,United Kingdom;Warner Bros.,RatPac Entertainment,DC Entertainment;"Awards
2 wins & 13 nominations";300000000.0;229024295.0;93842239.0;657926987.0;357926987.0;1.1930899566666666
tt1219827;2017.0;Ghost in the Shell: El alma de la máquina;Ghost in the Shell;Ghost in the Shell;6.3;202025.0;52.0;0.0;12;107.0;Action,Crime,Drama;Rupert Sanders;Shirow Masamune,Jamie Moss,William Wheeler;Shirow Masamune,Jamie Moss,William Wheeler;United States,India,Hong Kong,China,Canada;Paramount Pictures,Dreamworks Pictures,Reliance Entertainment;"Awards
3 wins & 6 nominations";110000000.0;40563557.0;18676033.0;169846945.0;59846945.0;0.5440631363636363
tt1230168;2017.0;Uno tan diferente como yo;Same Kind of Different as Me;Same Kind of Different as Me;6.6;6887.0;47.0;0.0;PG-13;119.0;Biography,Drama;Michael Carney;Ron Hall,Denver Moore,Lynn Vincent;Ron Hall,Denver Moore,Lynn Vincent;United States;Disruption Entertainment,Skodam Films,One October Films;"Awards
1 win & 1 nomination";15000000.0;6423605.0;2591985.0;6423605.0;-8576395.0;-0.5717596666666667
tt1293847;2017.0;xXx: Reactivated;xXx: Return of Xander Cage;xXx: Return of Xander Cage;5.2;87581.0;42.0;0.0;12;107.0;Action,Adventure,Thriller;D.J. Caruso;Rich Wilkes,F. Scott Frazier;Rich Wilkes,F. Scott Frazier;China,Canada,United States;Paramount Pictures,Revolution Studios,Huahua Media;"Awards
1 win & 6 nominations";85000000.0;44898413.0;20130142.0;346118277.0;261118277.0;3.0719797294117646
tt1389072;2017.0;Una vida a lo grande;Downsizing;Downsizing;5.7;101548.0;63.0;0.0;12;135.0;Drama,Fantasy,Sci-Fi;Alexander Payne;Alexander Payne,Jim Taylor;Alexander Payne,Jim Taylor;United States,Norway;Paramount Pictures,Ad Hominem Enterprises,Gran Via Productions;"Awards
1 win & 16 nominations";68000000.0;24449754.0;4954287.0;55003890.0;-12996110.0;-0.19111926470588236
tt1396484;2017.0;It;It;It;7.3;476805.0;69.0;0.0;16;135.0;Horror;Andy Muschietti;Chase Palmer,Cary Joji Fukunaga,Gary Dauberman;Chase Palmer,Cary Joji Fukunaga,Gary Dauberman;United States,Canada;New Line Cinema,RatPac-Dune Entertainment,Vertigo Entertainment;"Awards
9 wins & 51 nominations";35000000.0;328828874.0;123403419.0;701796444.0;666796444.0;19.051326971428573
tt1412528;2017.0;Mesa 19;Table 19;Table 19;5.8;27008.0;40.0;0.0;12;87.0;Comedy,Drama,Romance;Jeffrey Blitz;Mark Duplass,Jay Duplass,Jeffrey Blitz;Mark Duplass,Jay Duplass,Jeffrey Blitz;United States;3311 Productions,21 Laps Entertainment,Hurwitz Creative;"Awards
2 nominations";5000000.0;3614896.0;1597928.0;5042014.0;42014.0;0.0084028
tt1458169;2017.0;Secuestrado;Kidnap;Kidnap;5.9;35049.0;44.0;0.0;16;95.0;Action,Crime,Drama;Luis Prieto;Knate Lee;Knate Lee;United States;Di Bonaventura Pictures,Gold Star Films,606 Films;"Awards
2 wins & 4 nominations";21000000.0;30971040.0;10016323.0;34814102.0;13814102.0;0.657814380952381
tt1469304;2017.0;Baywatch: Los vigilantes de la playa;Baywatch;Baywatch;5.5;169243.0;37.0;0.0;16;116.0;Action,Comedy,Crime;Seth Gordon;Michael Berk,Douglas Schwartz,Gregory J. Bonann;Michael Berk,Douglas Schwartz,Gregory J. Bonann;United Kingdom,China,United States;Paramount Pictures,Uncharted,Shanghai Film Group;"Awards
5 wins & 11 nominations";69000000.0;58060186.0;18503871.0;177856751.0;108856751.0;1.577634072463768
